,User ID,Subscription Type,Join Date,Last Payment Date,Country,Region Code,Age,나이대,연령대,Gender,Device,Subscription Cost,Total Library Size,No. of TV Shows,No. of Movies
2235,2236,Premium,2022-10-16,2023-07-10,France,EMEA,47,40대,중년층,Male,Smart TV,20.32,5445,3604,1841
2236,2237,Basic,2022-10-18,2023-07-11,Brazil,LATM,29,20대,청년층,Male,Smart TV,4.61,4972,3162,1810
2237,2238,Standard,2022-10-21,2023-07-10,Mexico,LATM,49,40대,중년층,Female,Smartphone,10.43,4993,3158,1835
2238,2239,Standard,2022-10-22,2023-07-08,Spain,EMEA,40,40대,중년층,Male,Smart TV,14.67,5229,3536,1693
2239,2240,Basic,2022-10-25,2023-07-11,Italy,EMEA,51,50대 이상,장년층,Female,Laptop,9.03,5183,3545,1638
2240,2241,Premium,2022-10-29,2023-07-11,Spain,EMEA,51,50대 이상,장년층,Female,Tablet,20.32,5229,3536,1693
2241,2242,Basic,2022-10-30,2023-07-10,Spain,EMEA,50,50대 이상,장년층,Female,Smart TV,9.03,5229,3536,1693
2242,2243,Standard,2022-11-04,2023-07-09,United States,UCAN,47,40대,중년층,Female,Laptop,13.99,5818,3826,1992
2243,2244,Premium,2022-11-05,2023-07-12,Canada,UCAN,40,40대,중년층,Male,Smart TV,15.03,6239,4311,1928
2244,2245,Basic,2022-11-07,2023-07-10,United States,UCAN,35,30대,중년층,Female,Smart TV,8.99,5818,3826,1992
2245,2246,Basic,2022-11-08,2023-07-10,United States,UCAN,37,30대,중년층,Female,Smart TV,8.99,5818,3826,1992
2246,2247,Basic,2022-11-09,2023-07-10,Canada,UCAN,30,30대,청년층,Male,Tablet,7.91,6239,4311,1928
2247,2248,Standard,2022-11-10,2023-07-11,United Kingdom,EMEA,47,40대,중년층,Female,Tablet,13.2,6643,4551,2092
2248,2249,Premium,2022-11-11,2023-07-10,Australia,APAC,35,30대,중년층,Male,Smartphone,16.39,6114,4050,2064
2249,2250,Basic,2022-11-10,2023-07-11,Germany,EMEA,33,30대,청년층,Male,Tablet,9.03,5668,3814,1854
2250,2251,Basic,2022-11-10,2023-07-09,France,EMEA,51,50대 이상,장년층,Female,Laptop,10.16,5445,3604,1841
2251,2252,Premium,2022-11-11,2023-07-11,Brazil,LATM,31,30대,청년층,Female,Tablet,9.96,4972,3162,1810
2252,2253,Standard,2022-11-07,2023-07-11,Mexico,LATM,48,40대,중년층,Female,Laptop,10.43,4993,3158,1835
2253,2254,Standard,2022-11-04,2023-07-11,Spain,EMEA,40,40대,중년층,Male,Laptop,14.67,5229,3536,1693
2254,2255,Basic,2022-10-31,2023-07-09,Italy,EMEA,41,40대,중년층,Female,Laptop,9.03,5183,3545,1638
2255,2256,Premium,2022-10-29,2023-07-11,Spain,EMEA,41,40대,중년층,Male,Laptop,20.32,5229,3536,1693
2256,2257,Standard,2022-10-20,2023-07-10,Spain,EMEA,28,20대,청년층,Female,Laptop,14.67,5229,3536,1693
2257,2258,Basic,2022-10-14,2023-07-11,United States,UCAN,45,40대,중년층,Female,Laptop,8.99,5818,3826,1992
2258,2259,Standard,2022-10-12,2023-07-10,Canada,UCAN,32,30대,청년층,Female,Laptop,11.87,6239,4311,1928
2259,2260,Premium,2022-10-01,2023-07-11,United States,UCAN,31,30대,청년층,Male,Tablet,17.99,5818,3826,1992
2260,2261,Basic,2022-09-25,2023-07-10,United States,UCAN,40,40대,중년층,Female,Tablet,8.99,5818,3826,1992
2261,2262,Premium,2022-09-23,2023-07-10,Canada,UCAN,40,40대,중년층,Female,Smartphone,15.03,6239,4311,1928
2262,2263,Standard,2022-09-19,2023-07-09,United Kingdom,EMEA,50,50대 이상,장년층,Male,Tablet,13.2,6643,4551,2092
2263,2264,Basic,2022-09-02,2023-07-12,Australia,APAC,41,40대,중년층,Male,Smartphone,7.84,6114,4050,2064
2264,2265,Standard,2022-08-30,2023-07-10,Germany,EMEA,43,40대,중년층,Male,Tablet,14.67,5668,3814,1854
2265,2266,Premium,2022-08-16,2023-07-09,France,EMEA,43,40대,중년층,Male,Tablet,20.32,5445,3604,1841
2266,2267,Basic,2022-08-15,2023-07-10,Brazil,LATM,36,30대,중년층,Female,Smartphone,4.61,4972,3162,1810
2267,2268,Standard,2022-08-16,2023-07-11,Mexico,LATM,48,40대,중년층,Male,Smart TV,10.43,4993,3158,1835
2268,2269,Premium,2022-08-01,2023-07-10,Spain,EMEA,33,30대,청년층,Female,Smartphone,20.32,5229,3536,1693
2269,2270,Basic,2022-07-27,2023-07-14,Italy,EMEA,30,30대,청년층,Female,Smart TV,9.03,5183,3545,1638
2270,2271,Premium,2022-07-26,2023-07-10,Spain,EMEA,37,30대,중년층,Female,Laptop,20.32,5229,3536,1693
2271,2272,Basic,2022-07-26,2023-07-11,Spain,EMEA,49,40대,중년층,Male,Smart TV,9.03,5229,3536,1693
2272,2273,Standard,2022-07-27,2023-07-11,United States,UCAN,47,40대,중년층,Female,Smartphone,13.99,5818,3826,1992
2273,2274,Standard,2022-07-26,2023-07-13,Canada,UCAN,45,40대,중년층,Female,Tablet,11.87,6239,4311,1928
2274,2275,Basic,2022-07-23,2023-07-09,United States,UCAN,50,50대 이상,장년층,Male,Smart TV,8.99,5818,3826,1992
2275,2276,Premium,2022-07-20,2023-07-11,United States,UCAN,36,30대,중년층,Male,Smartphone,17.99,5818,3826,1992
2276,2277,Basic,2022-07-14,2023-07-10,Canada,UCAN,37,30대,중년층,Male,Smart TV,7.91,6239,4311,1928
2277,2278,Standard,2022-07-14,2023-07-12,United Kingdom,EMEA,38,30대,중년층,Female,Tablet,13.2,6643,4551,2092
2278,2279,Premium,2022-07-14,2023-07-10,Australia,APAC,40,40대,중년층,Male,Smart TV,16.39,6114,4050,2064
2279,2280,Basic,2022-07-13,2023-07-12,Germany,EMEA,38,30대,중년층,Female,Smart TV,9.03,5668,3814,1854
2280,2281,Premium,2022-07-14,2023-07-10,France,EMEA,46,40대,중년층,Female,Tablet,20.32,5445,3604,1841
2281,2282,Basic,2022-07-15,2023-07-11,Brazil,LATM,40,40대,중년층,Female,Smartphone,4.61,4972,3162,1810
2282,2283,Standard,2022-07-16,2023-07-10,Mexico,LATM,34,30대,청년층,Male,Smart TV,10.43,4993,3158,1835
2283,2284,Standard,2022-07-18,2023-07-12,Spain,EMEA,39,30대,중년층,Female,Smartphone,14.67,5229,3536,1693
2284,2285,Basic,2022-07-19,2023-07-10,Italy,EMEA,47,40대,중년층,Male,Smartphone,9.03,5183,3545,1638
2285,2286,Premium,2022-07-22,2023-07-12,Spain,EMEA,41,40대,중년층,Male,Laptop,20.32,5229,3536,1693
2286,2287,Basic,2022-07-27,2023-07-09,Spain,EMEA,47,40대,중년층,Female,Tablet,9.03,5229,3536,1693
2287,2288,Standard,2022-08-02,2023-07-13,United States,UCAN,50,50대 이상,장년층,Male,Smartphone,13.99,5818,3826,1992
2288,2289,Premium,2022-08-10,2023-07-10,Canada,UCAN,31,30대,청년층,Male,Tablet,15.03,6239,4311,1928
2289,2290,Basic,2022-08-15,2023-07-11,United States,UCAN,41,40대,중년층,Male,Smartphone,8.99,5818,3826,1992
2290,2291,Premium,2022-08-18,2023-07-11,United States,UCAN,31,30대,청년층,Female,Laptop,17.99,5818,3826,1992
2291,2292,Basic,2022-08-20,2023-07-14,Canada,UCAN,41,40대,중년층,Female,Smart TV,7.91,6239,4311,1928
2292,2293,Standard,2022-08-23,2023-07-11,United Kingdom,EMEA,28,20대,청년층,Male,Tablet,13.2,6643,4551,2092
2293,2294,Standard,2022-08-24,2023-07-10,Australia,APAC,40,40대,중년층,Female,Smartphone,12.12,6114,4050,2064
2294,2295,Basic,2022-08-30,2023-07-13,Germany,EMEA,34,30대,청년층,Female,Smart TV,9.03,5668,3814,1854
2295,2296,Premium,2022-09-06,2023-07-13,France,EMEA,37,30대,중년층,Male,Smartphone,20.32,5445,3604,1841
2296,2297,Basic,2022-09-13,2023-07-10,Brazil,LATM,30,30대,청년층,Female,Laptop,4.61,4972,3162,1810
2297,2298,Standard,2022-09-18,2023-07-10,Mexico,LATM,32,30대,청년층,Male,Tablet,10.43,4993,3158,1835
2298,2299,Premium,2022-09-22,2023-07-12,Spain,EMEA,41,40대,중년층,Male,Smartphone,20.32,5229,3536,1693
2299,2300,Basic,2022-09-28,2023-07-12,Italy,EMEA,42,40대,중년층,Female,Tablet,9.03,5183,3545,1638
2300,2301,Premium,2022-10-03,2023-07-09,Spain,EMEA,40,40대,중년층,Male,Laptop,20.32,5229,3536,1693
2301,2302,Basic,2022-10-05,2023-07-10,Spain,EMEA,30,30대,청년층,Female,Smartphone,9.03,5229,3536,1693
2302,2303,Standard,2022-10-09,2023-07-12,United States,UCAN,43,40대,중년층,Male,Laptop,13.99,5818,3826,1992
2303,2304,Standard,2022-10-15,2023-07-11,Canada,UCAN,31,30대,청년층,Female,Tablet,11.87,6239,4311,1928
2304,2305,Basic,2022-10-16,2023-07-09,United States,UCAN,45,40대,중년층,Male,Smartphone,8.99,5818,3826,1992
2305,2306,Premium,2022-10-18,2023-07-11,United States,UCAN,33,30대,청년층,Male,Smart TV,17.99,5818,3826,1992
2306,2307,Basic,2022-10-19,2023-07-12,Canada,UCAN,41,40대,중년층,Male,Smartphone,7.91,6239,4311,1928
2307,2308,Standard,2022-10-22,2023-07-11,United Kingdom,EMEA,37,30대,중년층,Male,Smart TV,13.2,6643,4551,2092
2308,2309,Premium,2022-10-23,2023-07-09,Australia,APAC,40,40대,중년층,Female,Smartphone,16.39,6114,4050,2064
2309,2310,Basic,2022-10-29,2023-07-12,Germany,EMEA,36,30대,중년층,Male,Tablet,9.03,5668,3814,1854
2310,2311,Premium,2022-10-30,2023-07-11,France,EMEA,28,20대,청년층,Male,Smart TV,20.32,5445,3604,1841
2311,2312,Basic,2022-11-03,2023-07-11,Brazil,LATM,38,30대,중년층,Male,Smartphone,4.61,4972,3162,1810
2312,2313,Standard,2022-11-04,2023-07-09,Mexico,LATM,36,30대,중년층,Female,Tablet,10.43,4993,3158,1835
2313,2314,Standard,2022-11-05,2023-07-12,Spain,EMEA,47,40대,중년층,Female,Smart TV,14.67,5229,3536,1693
2314,2315,Basic,2022-11-07,2023-07-10,Italy,EMEA,35,30대,중년층,Female,Laptop,9.03,5183,3545,1638
2315,2316,Premium,2022-11-09,2023-07-11,Spain,EMEA,29,20대,청년층,Female,Tablet,20.32,5229,3536,1693
2316,2317,Basic,2022-11-10,2023-07-10,Spain,EMEA,49,40대,중년층,Female,Smart TV,9.03,5229,3536,1693
2317,2318,Standard,2022-11-11,2023-07-12,United States,UCAN,34,30대,청년층,Male,Smart TV,13.99,5818,3826,1992
2318,2319,Premium,2022-11-11,2023-07-11,Canada,UCAN,37,30대,중년층,Male,Smart TV,15.03,6239,4311,1928
2319,2320,Basic,2022-11-10,2023-07-11,United States,UCAN,50,50대 이상,장년층,Male,Smart TV,8.99,5818,3826,1992
2320,2321,Basic,2022-11-11,2023-07-09,United States,UCAN,38,30대,중년층,Male,Smart TV,8.99,5818,3826,1992
2321,2322,Basic,2022-11-12,2023-07-11,Canada,UCAN,37,30대,중년층,Female,Smart TV,7.91,6239,4311,1928
2322,2323,Standard,2022-11-07,2023-07-11,United Kingdom,EMEA,34,30대,청년층,Male,Laptop,13.2,6643,4551,2092
2323,2324,Premium,2022-11-04,2023-07-11,Australia,APAC,30,30대,청년층,Male,Smart TV,16.39,6114,4050,2064
2324,2325,Basic,2022-11-03,2023-07-11,Germany,EMEA,35,30대,중년층,Male,Laptop,9.03,5668,3814,1854
2325,2326,Basic,2022-11-01,2023-07-11,France,EMEA,39,30대,중년층,Male,Tablet,10.16,5445,3604,1841
2326,2327,Premium,2022-10-29,2023-07-11,Brazil,LATM,47,40대,중년층,Female,Tablet,9.96,4972,3162,1810
2327,2328,Standard,2022-10-26,2023-07-11,Mexico,LATM,40,40대,중년층,Female,Laptop,10.43,4993,3158,1835
2328,2329,Standard,2022-10-25,2023-07-10,Spain,EMEA,33,30대,청년층,Male,Smart TV,14.67,5229,3536,1693
2329,2330,Basic,2022-10-22,2023-07-13,Italy,EMEA,32,30대,청년층,Female,Smartphone,9.03,5183,3545,1638
2330,2331,Premium,2022-10-16,2023-07-10,Spain,EMEA,32,30대,청년층,Male,Smart TV,20.32,5229,3536,1693
2331,2332,Standard,2022-10-15,2023-07-10,Spain,EMEA,30,30대,청년층,Female,Smart TV,14.67,5229,3536,1693
2332,2333,Basic,2022-09-19,2023-07-11,United States,UCAN,49,40대,중년층,Male,Tablet,8.99,5818,3826,1992
2333,2334,Standard,2022-09-16,2023-07-12,Canada,UCAN,39,30대,중년층,Female,Smartphone,11.87,6239,4311,1928
2334,2335,Premium,2022-09-08,2023-07-10,United States,UCAN,45,40대,중년층,Male,Laptop,17.99,5818,3826,1992
2335,2336,Basic,2022-08-21,2023-07-12,United States,UCAN,43,40대,중년층,Male,Smartphone,8.99,5818,3826,1992
2336,2337,Premium,2022-08-20,2023-07-10,Canada,UCAN,41,40대,중년층,Male,Smartphone,15.03,6239,4311,1928
2337,2338,Standard,2022-08-10,2023-07-11,United Kingdom,EMEA,38,30대,중년층,Female,Tablet,13.2,6643,4551,2092
2338,2339,Basic,2022-07-31,2023-07-11,Australia,APAC,34,30대,청년층,Female,Smartphone,7.84,6114,4050,2064
2339,2340,Standard,2022-07-30,2023-07-14,Germany,EMEA,38,30대,중년층,Male,Laptop,14.67,5668,3814,1854
2340,2341,Premium,2022-07-31,2023-07-10,France,EMEA,48,40대,중년층,Male,Tablet,20.32,5445,3604,1841
2341,2342,Basic,2022-07-30,2023-07-12,Brazil,LATM,38,30대,중년층,Female,Smart TV,4.61,4972,3162,1810
2342,2343,Standard,2022-07-30,2023-07-11,Mexico,LATM,34,30대,청년층,Female,Laptop,10.43,4993,3158,1835
2343,2344,Premium,2022-07-27,2023-07-13,Spain,EMEA,44,40대,중년층,Female,Tablet,20.32,5229,3536,1693
2344,2345,Basic,2022-07-21,2023-07-10,Italy,EMEA,39,30대,중년층,Male,Smartphone,9.03,5183,3545,1638
2345,2346,Premium,2022-07-20,2023-07-12,Spain,EMEA,43,40대,중년층,Female,Smartphone,20.32,5229,3536,1693
2346,2347,Basic,2022-07-16,2023-07-10,Spain,EMEA,49,40대,중년층,Female,Smart TV,9.03,5229,3536,1693
2347,2348,Standard,2022-07-16,2023-07-12,United States,UCAN,48,40대,중년층,Female,Smart TV,13.99,5818,3826,1992
2348,2349,Standard,2022-07-14,2023-07-11,Canada,UCAN,47,40대,중년층,Female,Tablet,11.87,6239,4311,1928
2349,2350,Basic,2022-07-14,2023-07-13,United States,UCAN,27,20대,청년층,Female,Laptop,8.99,5818,3826,1992
2350,2351,Premium,2022-07-15,2023-07-10,United States,UCAN,40,40대,중년층,Female,Smartphone,17.99,5818,3826,1992
2351,2352,Basic,2022-07-16,2023-07-12,Canada,UCAN,43,40대,중년층,Female,Smart TV,7.91,6239,4311,1928
2352,2353,Standard,2022-07-18,2023-07-10,United Kingdom,EMEA,30,30대,청년층,Female,Laptop,13.2,6643,4551,2092
2353,2354,Premium,2022-07-19,2023-07-13,Australia,APAC,43,40대,중년층,Female,Smart TV,16.39,6114,4050,2064
2354,2355,Basic,2022-07-22,2023-07-10,Germany,EMEA,49,40대,중년층,Male,Laptop,9.03,5668,3814,1854
2355,2356,Premium,2022-07-25,2023-07-12,France,EMEA,47,40대,중년층,Male,Smartphone,20.32,5445,3604,1841
2356,2357,Basic,2022-07-26,2023-07-11,Brazil,LATM,33,30대,청년층,Male,Smartphone,4.61,4972,3162,1810
2357,2358,Standard,2022-08-04,2023-07-14,Mexico,LATM,48,40대,중년층,Female,Smartphone,10.43,4993,3158,1835
2358,2359,Standard,2022-08-12,2023-07-11,Spain,EMEA,31,30대,청년층,Male,Laptop,14.67,5229,3536,1693
2359,2360,Basic,2022-08-14,2023-07-11,Italy,EMEA,30,30대,청년층,Male,Tablet,9.03,5183,3545,1638
2360,2361,Premium,2022-08-16,2023-07-13,Spain,EMEA,34,30대,청년층,Female,Smartphone,20.32,5229,3536,1693
2361,2362,Basic,2022-08-17,2023-07-14,Spain,EMEA,37,30대,중년층,Male,Smartphone,9.03,5229,3536,1693
2362,2363,Standard,2022-08-22,2023-07-11,United States,UCAN,44,40대,중년층,Female,Smart TV,13.99,5818,3826,1992
2363,2364,Premium,2022-08-26,2023-07-11,Canada,UCAN,28,20대,청년층,Female,Smart TV,15.03,6239,4311,1928
2364,2365,Basic,2022-09-06,2023-07-13,United States,UCAN,47,40대,중년층,Male,Smartphone,8.99,5818,3826,1992
2365,2366,Premium,2022-09-09,2023-07-13,United States,UCAN,43,40대,중년층,Male,Smart TV,17.99,5818,3826,1992
2366,2367,Basic,2022-09-17,2023-07-10,Canada,UCAN,51,50대 이상,장년층,Male,Tablet,7.91,6239,4311,1928
2367,2368,Standard,2022-09-19,2023-07-11,United Kingdom,EMEA,50,50대 이상,장년층,Male,Laptop,13.2,6643,4551,2092
2368,2369,Standard,2022-09-24,2023-07-13,Australia,APAC,40,40대,중년층,Female,Smartphone,12.12,6114,4050,2064
2369,2370,Basic,2022-09-29,2023-07-12,Germany,EMEA,31,30대,청년층,Female,Laptop,9.03,5668,3814,1854
2370,2371,Premium,2022-10-03,2023-07-10,France,EMEA,29,20대,청년층,Female,Smartphone,20.32,5445,3604,1841
2371,2372,Basic,2022-10-07,2023-07-10,Brazil,LATM,38,30대,중년층,Female,Tablet,4.61,4972,3162,1810
2372,2373,Standard,2022-10-14,2023-07-13,Mexico,LATM,47,40대,중년층,Male,Tablet,10.43,4993,3158,1835
2373,2374,Premium,2022-10-16,2023-07-12,Spain,EMEA,30,30대,청년층,Male,Tablet,20.32,5229,3536,1693
2374,2375,Basic,2022-10-18,2023-07-10,Italy,EMEA,42,40대,중년층,Male,Laptop,9.03,5183,3545,1638
2375,2376,Premium,2022-10-19,2023-07-12,Spain,EMEA,49,40대,중년층,Male,Smart TV,20.32,5229,3536,1693
2376,2377,Basic,2022-10-20,2023-07-12,Spain,EMEA,50,50대 이상,장년층,Female,Tablet,9.03,5229,3536,1693
2377,2378,Standard,2022-10-22,2023-07-11,United States,UCAN,51,50대 이상,장년층,Male,Smart TV,13.99,5818,3826,1992
2378,2379,Standard,2022-10-25,2023-07-09,Canada,UCAN,47,40대,중년층,Male,Smartphone,11.87,6239,4311,1928
2379,2380,Basic,2022-10-27,2023-07-12,United States,UCAN,36,30대,중년층,Female,Smartphone,8.99,5818,3826,1992
2380,2381,Premium,2022-10-30,2023-07-11,United States,UCAN,30,30대,청년층,Female,Laptop,17.99,5818,3826,1992
2381,2382,Basic,2022-11-01,2023-07-11,Canada,UCAN,34,30대,청년층,Female,Tablet,7.91,6239,4311,1928
2382,2383,Standard,2022-11-05,2023-07-10,United Kingdom,EMEA,35,30대,중년층,Female,Tablet,13.2,6643,4551,2092
2383,2384,Premium,2022-11-07,2023-07-12,Australia,APAC,30,30대,청년층,Male,Smart TV,16.39,6114,4050,2064
2384,2385,Basic,2022-11-08,2023-07-11,Germany,EMEA,30,30대,청년층,Male,Tablet,9.03,5668,3814,1854
2385,2386,Premium,2022-11-10,2023-07-12,France,EMEA,41,40대,중년층,Female,Smartphone,20.32,5445,3604,1841
2386,2387,Basic,2022-11-11,2023-07-10,Brazil,LATM,39,30대,중년층,Female,Smartphone,4.61,4972,3162,1810
2387,2388,Standard,2022-11-12,2023-07-12,Mexico,LATM,30,30대,청년층,Male,Tablet,10.43,4993,3158,1835
2388,2389,Standard,2022-11-11,2023-07-12,Spain,EMEA,36,30대,중년층,Female,Smart TV,14.67,5229,3536,1693
2389,2390,Basic,2022-11-11,2023-07-12,Italy,EMEA,33,30대,청년층,Female,Smartphone,9.03,5183,3545,1638
2390,2391,Premium,2022-11-12,2023-07-10,Spain,EMEA,35,30대,중년층,Female,Tablet,20.32,5229,3536,1693
2391,2392,Basic,2022-11-11,2023-07-12,Spain,EMEA,46,40대,중년층,Male,Tablet,9.03,5229,3536,1693
2392,2393,Standard,2022-11-07,2023-07-11,United States,UCAN,51,50대 이상,장년층,Female,Tablet,13.99,5818,3826,1992
2393,2394,Premium,2022-11-05,2023-07-12,Canada,UCAN,42,40대,중년층,Female,Smartphone,15.03,6239,4311,1928
2394,2395,Basic,2022-11-02,2023-07-11,United States,UCAN,30,30대,청년층,Female,Smart TV,8.99,5818,3826,1992
2395,2396,Basic,2022-10-31,2023-07-13,United States,UCAN,45,40대,중년층,Male,Smartphone,8.99,5818,3826,1992
2396,2397,Basic,2022-10-29,2023-07-11,Canada,UCAN,27,20대,청년층,Male,Smartphone,7.91,6239,4311,1928
2397,2398,Standard,2022-10-25,2023-07-11,United Kingdom,EMEA,41,40대,중년층,Male,Smart TV,13.2,6643,4551,2092
2398,2399,Premium,2022-10-23,2023-07-10,Australia,APAC,35,30대,중년층,Male,Tablet,16.39,6114,4050,2064
2399,2400,Basic,2022-10-17,2023-07-13,Germany,EMEA,30,30대,청년층,Male,Laptop,9.03,5668,3814,1854
2400,2401,Basic,2022-10-16,2023-07-11,France,EMEA,35,30대,중년층,Female,Laptop,10.16,5445,3604,1841
2401,2402,Premium,2022-10-05,2023-07-11,Brazil,LATM,47,40대,중년층,Female,Smartphone,9.96,4972,3162,1810
2402,2403,Standard,2022-09-17,2023-07-11,Mexico,LATM,41,40대,중년층,Male,Laptop,10.43,4993,3158,1835
2403,2404,Standard,2022-09-17,2023-07-12,Spain,EMEA,48,40대,중년층,Female,Tablet,14.67,5229,3536,1693
2404,2405,Basic,2022-09-06,2023-07-11,Italy,EMEA,32,30대,청년층,Female,Smart TV,9.03,5183,3545,1638
2405,2406,Premium,2022-08-30,2023-07-15,Spain,EMEA,35,30대,중년층,Female,Smart TV,20.32,5229,3536,1693
2406,2407,Standard,2022-08-29,2023-07-11,Spain,EMEA,31,30대,청년층,Female,Smartphone,14.67,5229,3536,1693
2407,2408,Basic,2022-08-25,2023-07-13,United States,UCAN,45,40대,중년층,Female,Smartphone,8.99,5818,3826,1992
2408,2409,Standard,2022-08-03,2023-07-11,Canada,UCAN,38,30대,중년층,Female,Laptop,11.87,6239,4311,1928
2409,2410,Premium,2022-08-02,2023-07-14,United States,UCAN,34,30대,청년층,Male,Smartphone,17.99,5818,3826,1992
2410,2411,Basic,2022-08-02,2023-07-11,United States,UCAN,37,30대,중년층,Female,Smartphone,8.99,5818,3826,1992
2411,2412,Premium,2022-08-01,2023-07-13,Canada,UCAN,27,20대,청년층,Female,Smart TV,15.03,6239,4311,1928
2412,2413,Standard,2022-07-31,2023-07-11,United Kingdom,EMEA,44,40대,중년층,Female,Tablet,13.2,6643,4551,2092
2413,2414,Basic,2022-07-22,2023-07-13,Australia,APAC,46,40대,중년층,Male,Smart TV,7.84,6114,4050,2064
2414,2415,Standard,2022-07-22,2023-07-11,Germany,EMEA,37,30대,중년층,Male,Smart TV,14.67,5668,3814,1854
2415,2416,Premium,2022-07-19,2023-07-13,France,EMEA,44,40대,중년층,Male,Tablet,20.32,5445,3604,1841
2416,2417,Basic,2022-07-17,2023-07-11,Brazil,LATM,29,20대,청년층,Male,Smart TV,4.61,4972,3162,1810
2417,2418,Standard,2022-07-16,2023-07-13,Mexico,LATM,28,20대,청년층,Female,Laptop,10.43,4993,3158,1835
2418,2419,Premium,2022-07-16,2023-07-11,Spain,EMEA,50,50대 이상,장년층,Male,Smart TV,20.32,5229,3536,1693
2419,2420,Basic,2022-07-16,2023-07-13,Italy,EMEA,39,30대,중년층,Male,Laptop,9.03,5183,3545,1638
2420,2421,Premium,2022-07-16,2023-07-11,Spain,EMEA,34,30대,청년층,Female,Smart TV,20.32,5229,3536,1693
2421,2422,Basic,2022-07-17,2023-07-12,Spain,EMEA,40,40대,중년층,Male,Smart TV,9.03,5229,3536,1693
2422,2423,Standard,2022-07-19,2023-07-11,United States,UCAN,30,30대,청년층,Male,Laptop,13.99,5818,3826,1992
2423,2424,Standard,2022-07-20,2023-07-14,Canada,UCAN,41,40대,중년층,Female,Laptop,11.87,6239,4311,1928
2424,2425,Basic,2022-07-21,2023-07-10,United States,UCAN,39,30대,중년층,Male,Tablet,8.99,5818,3826,1992
2425,2426,Premium,2022-07-23,2023-07-12,United States,UCAN,51,50대 이상,장년층,Male,Smartphone,17.99,5818,3826,1992
2426,2427,Basic,2022-08-03,2023-07-14,Canada,UCAN,28,20대,청년층,Female,Smartphone,7.91,6239,4311,1928
2427,2428,Standard,2022-08-06,2023-07-15,United Kingdom,EMEA,30,30대,청년층,Female,Tablet,13.2,6643,4551,2092
2428,2429,Premium,2022-08-10,2023-07-12,Australia,APAC,30,30대,청년층,Female,Smartphone,16.39,6114,4050,2064
2429,2430,Basic,2022-08-13,2023-07-11,Germany,EMEA,44,40대,중년층,Female,Tablet,9.03,5668,3814,1854
2430,2431,Premium,2022-08-15,2023-07-14,France,EMEA,29,20대,청년층,Female,Smart TV,20.32,5445,3604,1841
2431,2432,Basic,2022-08-19,2023-07-14,Brazil,LATM,28,20대,청년층,Female,Tablet,4.61,4972,3162,1810
2432,2433,Standard,2022-08-22,2023-07-11,Mexico,LATM,48,40대,중년층,Male,Tablet,10.43,4993,3158,1835
