,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Subscription Cost
2220,2221,Premium,14,22-08-16,23-07-09,France,47,Female,Smart TV,1 Month,20.32
2221,2222,Basic,10,22-08-21,23-07-13,Brazil,49,Female,Smartphone,1 Month,4.61
2222,2223,Standard,12,22-08-22,23-07-10,Mexico,29,Male,Laptop,1 Month,10.43
2223,2224,Premium,10,22-08-24,23-07-10,Spain,33,Male,Tablet,1 Month,20.32
2224,2225,Basic,13,22-09-02,23-07-12,Italy,45,Female,Smart TV,1 Month,9.03
2225,2226,Premium,13,22-09-06,23-07-13,Spain,41,Female,Laptop,1 Month,20.32
2226,2227,Basic,11,22-09-11,23-07-10,Spain,31,Male,Laptop,1 Month,9.03
2227,2228,Standard,15,22-09-16,23-07-10,United States,51,Male,Tablet,1 Month,13.99
2228,2229,Standard,11,22-09-22,23-07-12,Canada,43,Female,Smartphone,1 Month,11.87
2229,2230,Basic,12,22-09-26,23-07-12,United States,33,Female,Laptop,1 Month,8.99
2230,2231,Premium,10,22-10-02,23-07-09,United States,47,Female,Smartphone,1 Month,17.99
2231,2232,Basic,13,22-10-04,23-07-10,Canada,40,Female,Laptop,1 Month,7.91
2232,2233,Standard,14,22-10-09,23-07-12,United Kingdom,34,Female,Smartphone,1 Month,13.2
2233,2234,Premium,15,22-10-11,23-07-11,Australia,40,Male,Tablet,1 Month,16.39
2234,2235,Basic,15,22-10-15,23-07-09,Germany,38,Male,Laptop,1 Month,9.03
2235,2236,Premium,11,22-10-16,23-07-10,France,47,Male,Smart TV,1 Month,20.32
2236,2237,Basic,13,22-10-18,23-07-11,Brazil,29,Male,Smart TV,1 Month,4.61
2237,2238,Standard,14,22-10-21,23-07-10,Mexico,49,Female,Smartphone,1 Month,10.43
2238,2239,Standard,12,22-10-22,23-07-08,Spain,40,Male,Smart TV,1 Month,14.67
2239,2240,Basic,12,22-10-25,23-07-11,Italy,51,Female,Laptop,1 Month,9.03
2240,2241,Premium,11,22-10-29,23-07-11,Spain,51,Female,Tablet,1 Month,20.32
2241,2242,Basic,12,22-10-30,23-07-10,Spain,50,Female,Smart TV,1 Month,9.03
2242,2243,Standard,10,22-11-04,23-07-09,United States,47,Female,Laptop,1 Month,13.99
2243,2244,Premium,10,22-11-05,23-07-12,Canada,40,Male,Smart TV,1 Month,15.03
2244,2245,Basic,15,22-11-07,23-07-10,United States,35,Female,Smart TV,1 Month,8.99
2245,2246,Basic,15,22-11-08,23-07-10,United States,37,Female,Smart TV,1 Month,8.99
2246,2247,Basic,15,22-11-09,23-07-10,Canada,30,Male,Tablet,1 Month,7.91
2247,2248,Standard,15,22-11-10,23-07-11,United Kingdom,47,Female,Tablet,1 Month,13.2
2248,2249,Premium,12,22-11-11,23-07-10,Australia,35,Male,Smartphone,1 Month,16.39
2249,2250,Basic,14,22-11-10,23-07-11,Germany,33,Male,Tablet,1 Month,9.03
2250,2251,Basic,13,22-11-10,23-07-09,France,51,Female,Laptop,1 Month,10.16
2251,2252,Premium,12,22-11-11,23-07-11,Brazil,31,Female,Tablet,1 Month,9.96
2252,2253,Standard,10,22-11-07,23-07-11,Mexico,48,Female,Laptop,1 Month,10.43
2253,2254,Standard,11,22-11-04,23-07-11,Spain,40,Male,Laptop,1 Month,14.67
2254,2255,Basic,15,22-10-31,23-07-09,Italy,41,Female,Laptop,1 Month,9.03
2255,2256,Premium,15,22-10-29,23-07-11,Spain,41,Male,Laptop,1 Month,20.32
2256,2257,Standard,12,22-10-20,23-07-10,Spain,28,Female,Laptop,1 Month,14.67
2257,2258,Basic,13,22-10-14,23-07-11,United States,45,Female,Laptop,1 Month,8.99
2258,2259,Standard,11,22-10-12,23-07-10,Canada,32,Female,Laptop,1 Month,11.87
2259,2260,Premium,10,22-10-01,23-07-11,United States,31,Male,Tablet,1 Month,17.99
2260,2261,Basic,10,22-09-25,23-07-10,United States,40,Female,Tablet,1 Month,8.99
2261,2262,Premium,10,22-09-23,23-07-10,Canada,40,Female,Smartphone,1 Month,15.03
2262,2263,Standard,14,22-09-19,23-07-09,United Kingdom,50,Male,Tablet,1 Month,13.2
2263,2264,Basic,12,22-09-02,23-07-12,Australia,41,Male,Smartphone,1 Month,7.84
2264,2265,Standard,10,22-08-30,23-07-10,Germany,43,Male,Tablet,1 Month,14.67
2265,2266,Premium,15,22-08-16,23-07-09,France,43,Male,Tablet,1 Month,20.32
2266,2267,Basic,11,22-08-15,23-07-10,Brazil,36,Female,Smartphone,1 Month,4.61
2267,2268,Standard,15,22-08-16,23-07-11,Mexico,48,Male,Smart TV,1 Month,10.43
2268,2269,Premium,15,22-08-01,23-07-10,Spain,33,Female,Smartphone,1 Month,20.32
2269,2270,Basic,14,22-07-27,23-07-14,Italy,30,Female,Smart TV,1 Month,9.03
2270,2271,Premium,14,22-07-26,23-07-10,Spain,37,Female,Laptop,1 Month,20.32
2271,2272,Basic,13,22-07-26,23-07-11,Spain,49,Male,Smart TV,1 Month,9.03
2272,2273,Standard,15,22-07-27,23-07-11,United States,47,Female,Smartphone,1 Month,13.99
2273,2274,Standard,10,22-07-26,23-07-13,Canada,45,Female,Tablet,1 Month,11.87
2274,2275,Basic,11,22-07-23,23-07-09,United States,50,Male,Smart TV,1 Month,8.99
2275,2276,Premium,12,22-07-20,23-07-11,United States,36,Male,Smartphone,1 Month,17.99
2276,2277,Basic,14,22-07-14,23-07-10,Canada,37,Male,Smart TV,1 Month,7.91
2277,2278,Standard,15,22-07-14,23-07-12,United Kingdom,38,Female,Tablet,1 Month,13.2
2278,2279,Premium,10,22-07-14,23-07-10,Australia,40,Male,Smart TV,1 Month,16.39
2279,2280,Basic,13,22-07-13,23-07-12,Germany,38,Female,Smart TV,1 Month,9.03
2280,2281,Premium,14,22-07-14,23-07-10,France,46,Female,Tablet,1 Month,20.32
2281,2282,Basic,10,22-07-15,23-07-11,Brazil,40,Female,Smartphone,1 Month,4.61
2282,2283,Standard,13,22-07-16,23-07-10,Mexico,34,Male,Smart TV,1 Month,10.43
2283,2284,Standard,12,22-07-18,23-07-12,Spain,39,Female,Smartphone,1 Month,14.67
2284,2285,Basic,13,22-07-19,23-07-10,Italy,47,Male,Smartphone,1 Month,9.03
2285,2286,Premium,15,22-07-22,23-07-12,Spain,41,Male,Laptop,1 Month,20.32
2286,2287,Basic,12,22-07-27,23-07-09,Spain,47,Female,Tablet,1 Month,9.03
2287,2288,Standard,13,22-08-02,23-07-13,United States,50,Male,Smartphone,1 Month,13.99
2288,2289,Premium,10,22-08-10,23-07-10,Canada,31,Male,Tablet,1 Month,15.03
2289,2290,Basic,13,22-08-15,23-07-11,United States,41,Male,Smartphone,1 Month,8.99
2290,2291,Premium,11,22-08-18,23-07-11,United States,31,Female,Laptop,1 Month,17.99
2291,2292,Basic,12,22-08-20,23-07-14,Canada,41,Female,Smart TV,1 Month,7.91
2292,2293,Standard,12,22-08-23,23-07-11,United Kingdom,28,Male,Tablet,1 Month,13.2
2293,2294,Standard,14,22-08-24,23-07-10,Australia,40,Female,Smartphone,1 Month,12.12
2294,2295,Basic,11,22-08-30,23-07-13,Germany,34,Female,Smart TV,1 Month,9.03
2295,2296,Premium,10,22-09-06,23-07-13,France,37,Male,Smartphone,1 Month,20.32
2296,2297,Basic,13,22-09-13,23-07-10,Brazil,30,Female,Laptop,1 Month,4.61
2297,2298,Standard,12,22-09-18,23-07-10,Mexico,32,Male,Tablet,1 Month,10.43
2298,2299,Premium,14,22-09-22,23-07-12,Spain,41,Male,Smartphone,1 Month,20.32
2299,2300,Basic,13,22-09-28,23-07-12,Italy,42,Female,Tablet,1 Month,9.03
2300,2301,Premium,13,22-10-03,23-07-09,Spain,40,Male,Laptop,1 Month,20.32
2301,2302,Basic,11,22-10-05,23-07-10,Spain,30,Female,Smartphone,1 Month,9.03
2302,2303,Standard,14,22-10-09,23-07-12,United States,43,Male,Laptop,1 Month,13.99
2303,2304,Standard,14,22-10-15,23-07-11,Canada,31,Female,Tablet,1 Month,11.87
2304,2305,Basic,15,22-10-16,23-07-09,United States,45,Male,Smartphone,1 Month,8.99
2305,2306,Premium,10,22-10-18,23-07-11,United States,33,Male,Smart TV,1 Month,17.99
2306,2307,Basic,14,22-10-19,23-07-12,Canada,41,Male,Smartphone,1 Month,7.91
2307,2308,Standard,11,22-10-22,23-07-11,United Kingdom,37,Male,Smart TV,1 Month,13.2
2308,2309,Premium,12,22-10-23,23-07-09,Australia,40,Female,Smartphone,1 Month,16.39
2309,2310,Basic,10,22-10-29,23-07-12,Germany,36,Male,Tablet,1 Month,9.03
2310,2311,Premium,14,22-10-30,23-07-11,France,28,Male,Smart TV,1 Month,20.32
2311,2312,Basic,12,22-11-03,23-07-11,Brazil,38,Male,Smartphone,1 Month,4.61
2312,2313,Standard,11,22-11-04,23-07-09,Mexico,36,Female,Tablet,1 Month,10.43
2313,2314,Standard,12,22-11-05,23-07-12,Spain,47,Female,Smart TV,1 Month,14.67
2314,2315,Basic,12,22-11-07,23-07-10,Italy,35,Female,Laptop,1 Month,9.03
2315,2316,Premium,14,22-11-09,23-07-11,Spain,29,Female,Tablet,1 Month,20.32
2316,2317,Basic,14,22-11-10,23-07-10,Spain,49,Female,Smart TV,1 Month,9.03
2317,2318,Standard,11,22-11-11,23-07-12,United States,34,Male,Smart TV,1 Month,13.99
2318,2319,Premium,13,22-11-11,23-07-11,Canada,37,Male,Smart TV,1 Month,15.03
2319,2320,Basic,14,22-11-10,23-07-11,United States,50,Male,Smart TV,1 Month,8.99
2320,2321,Basic,12,22-11-11,23-07-09,United States,38,Male,Smart TV,1 Month,8.99
2321,2322,Basic,15,22-11-12,23-07-11,Canada,37,Female,Smart TV,1 Month,7.91
2322,2323,Standard,12,22-11-07,23-07-11,United Kingdom,34,Male,Laptop,1 Month,13.2
2323,2324,Premium,13,22-11-04,23-07-11,Australia,30,Male,Smart TV,1 Month,16.39
2324,2325,Basic,13,22-11-03,23-07-11,Germany,35,Male,Laptop,1 Month,9.03
2325,2326,Basic,12,22-11-01,23-07-11,France,39,Male,Tablet,1 Month,10.16
2326,2327,Premium,10,22-10-29,23-07-11,Brazil,47,Female,Tablet,1 Month,9.96
2327,2328,Standard,13,22-10-26,23-07-11,Mexico,40,Female,Laptop,1 Month,10.43
2328,2329,Standard,12,22-10-25,23-07-10,Spain,33,Male,Smart TV,1 Month,14.67
2329,2330,Basic,12,22-10-22,23-07-13,Italy,32,Female,Smartphone,1 Month,9.03
2330,2331,Premium,13,22-10-16,23-07-10,Spain,32,Male,Smart TV,1 Month,20.32
2331,2332,Standard,10,22-10-15,23-07-10,Spain,30,Female,Smart TV,1 Month,14.67
2332,2333,Basic,12,22-09-19,23-07-11,United States,49,Male,Tablet,1 Month,8.99
2333,2334,Standard,13,22-09-16,23-07-12,Canada,39,Female,Smartphone,1 Month,11.87
2334,2335,Premium,15,22-09-08,23-07-10,United States,45,Male,Laptop,1 Month,17.99
2335,2336,Basic,14,22-08-21,23-07-12,United States,43,Male,Smartphone,1 Month,8.99
2336,2337,Premium,10,22-08-20,23-07-10,Canada,41,Male,Smartphone,1 Month,15.03
2337,2338,Standard,10,22-08-10,23-07-11,United Kingdom,38,Female,Tablet,1 Month,13.2
2338,2339,Basic,13,22-07-31,23-07-11,Australia,34,Female,Smartphone,1 Month,7.84
2339,2340,Standard,15,22-07-30,23-07-14,Germany,38,Male,Laptop,1 Month,14.67
2340,2341,Premium,11,22-07-31,23-07-10,France,48,Male,Tablet,1 Month,20.32
2341,2342,Basic,11,22-07-30,23-07-12,Brazil,38,Female,Smart TV,1 Month,4.61
2342,2343,Standard,10,22-07-30,23-07-11,Mexico,34,Female,Laptop,1 Month,10.43
2343,2344,Premium,10,22-07-27,23-07-13,Spain,44,Female,Tablet,1 Month,20.32
2344,2345,Basic,11,22-07-21,23-07-10,Italy,39,Male,Smartphone,1 Month,9.03
2345,2346,Premium,10,22-07-20,23-07-12,Spain,43,Female,Smartphone,1 Month,20.32
2346,2347,Basic,13,22-07-16,23-07-10,Spain,49,Female,Smart TV,1 Month,9.03
2347,2348,Standard,10,22-07-16,23-07-12,United States,48,Female,Smart TV,1 Month,13.99
2348,2349,Standard,11,22-07-14,23-07-11,Canada,47,Female,Tablet,1 Month,11.87
2349,2350,Basic,12,22-07-14,23-07-13,United States,27,Female,Laptop,1 Month,8.99
2350,2351,Premium,14,22-07-15,23-07-10,United States,40,Female,Smartphone,1 Month,17.99
2351,2352,Basic,11,22-07-16,23-07-12,Canada,43,Female,Smart TV,1 Month,7.91
2352,2353,Standard,15,22-07-18,23-07-10,United Kingdom,30,Female,Laptop,1 Month,13.2
2353,2354,Premium,13,22-07-19,23-07-13,Australia,43,Female,Smart TV,1 Month,16.39
2354,2355,Basic,13,22-07-22,23-07-10,Germany,49,Male,Laptop,1 Month,9.03
2355,2356,Premium,13,22-07-25,23-07-12,France,47,Male,Smartphone,1 Month,20.32
2356,2357,Basic,13,22-07-26,23-07-11,Brazil,33,Male,Smartphone,1 Month,4.61
2357,2358,Standard,15,22-08-04,23-07-14,Mexico,48,Female,Smartphone,1 Month,10.43
2358,2359,Standard,13,22-08-12,23-07-11,Spain,31,Male,Laptop,1 Month,14.67
2359,2360,Basic,13,22-08-14,23-07-11,Italy,30,Male,Tablet,1 Month,9.03
2360,2361,Premium,14,22-08-16,23-07-13,Spain,34,Female,Smartphone,1 Month,20.32
2361,2362,Basic,12,22-08-17,23-07-14,Spain,37,Male,Smartphone,1 Month,9.03
2362,2363,Standard,11,22-08-22,23-07-11,United States,44,Female,Smart TV,1 Month,13.99
2363,2364,Premium,13,22-08-26,23-07-11,Canada,28,Female,Smart TV,1 Month,15.03
2364,2365,Basic,11,22-09-06,23-07-13,United States,47,Male,Smartphone,1 Month,8.99
2365,2366,Premium,11,22-09-09,23-07-13,United States,43,Male,Smart TV,1 Month,17.99
2366,2367,Basic,12,22-09-17,23-07-10,Canada,51,Male,Tablet,1 Month,7.91
2367,2368,Standard,14,22-09-19,23-07-11,United Kingdom,50,Male,Laptop,1 Month,13.2
2368,2369,Standard,11,22-09-24,23-07-13,Australia,40,Female,Smartphone,1 Month,12.12
2369,2370,Basic,11,22-09-29,23-07-12,Germany,31,Female,Laptop,1 Month,9.03
2370,2371,Premium,15,22-10-03,23-07-10,France,29,Female,Smartphone,1 Month,20.32
2371,2372,Basic,15,22-10-07,23-07-10,Brazil,38,Female,Tablet,1 Month,4.61
2372,2373,Standard,14,22-10-14,23-07-13,Mexico,47,Male,Tablet,1 Month,10.43
2373,2374,Premium,15,22-10-16,23-07-12,Spain,30,Male,Tablet,1 Month,20.32
2374,2375,Basic,13,22-10-18,23-07-10,Italy,42,Male,Laptop,1 Month,9.03
2375,2376,Premium,12,22-10-19,23-07-12,Spain,49,Male,Smart TV,1 Month,20.32
2376,2377,Basic,14,22-10-20,23-07-12,Spain,50,Female,Tablet,1 Month,9.03
2377,2378,Standard,11,22-10-22,23-07-11,United States,51,Male,Smart TV,1 Month,13.99
2378,2379,Standard,11,22-10-25,23-07-09,Canada,47,Male,Smartphone,1 Month,11.87
2379,2380,Basic,13,22-10-27,23-07-12,United States,36,Female,Smartphone,1 Month,8.99
2380,2381,Premium,12,22-10-30,23-07-11,United States,30,Female,Laptop,1 Month,17.99
2381,2382,Basic,12,22-11-01,23-07-11,Canada,34,Female,Tablet,1 Month,7.91
2382,2383,Standard,10,22-11-05,23-07-10,United Kingdom,35,Female,Tablet,1 Month,13.2
2383,2384,Premium,14,22-11-07,23-07-12,Australia,30,Male,Smart TV,1 Month,16.39
2384,2385,Basic,14,22-11-08,23-07-11,Germany,30,Male,Tablet,1 Month,9.03
2385,2386,Premium,11,22-11-10,23-07-12,France,41,Female,Smartphone,1 Month,20.32
2386,2387,Basic,15,22-11-11,23-07-10,Brazil,39,Female,Smartphone,1 Month,4.61
2387,2388,Standard,14,22-11-12,23-07-12,Mexico,30,Male,Tablet,1 Month,10.43
2388,2389,Standard,12,22-11-11,23-07-12,Spain,36,Female,Smart TV,1 Month,14.67
2389,2390,Basic,11,22-11-11,23-07-12,Italy,33,Female,Smartphone,1 Month,9.03
2390,2391,Premium,11,22-11-12,23-07-10,Spain,35,Female,Tablet,1 Month,20.32
2391,2392,Basic,14,22-11-11,23-07-12,Spain,46,Male,Tablet,1 Month,9.03
2392,2393,Standard,12,22-11-07,23-07-11,United States,51,Female,Tablet,1 Month,13.99
2393,2394,Premium,13,22-11-05,23-07-12,Canada,42,Female,Smartphone,1 Month,15.03
2394,2395,Basic,13,22-11-02,23-07-11,United States,30,Female,Smart TV,1 Month,8.99
2395,2396,Basic,10,22-10-31,23-07-13,United States,45,Male,Smartphone,1 Month,8.99
2396,2397,Basic,15,22-10-29,23-07-11,Canada,27,Male,Smartphone,1 Month,7.91
2397,2398,Standard,10,22-10-25,23-07-11,United Kingdom,41,Male,Smart TV,1 Month,13.2
2398,2399,Premium,14,22-10-23,23-07-10,Australia,35,Male,Tablet,1 Month,16.39
2399,2400,Basic,10,22-10-17,23-07-13,Germany,30,Male,Laptop,1 Month,9.03
2400,2401,Basic,11,22-10-16,23-07-11,France,35,Female,Laptop,1 Month,10.16
2401,2402,Premium,12,22-10-05,23-07-11,Brazil,47,Female,Smartphone,1 Month,9.96
2402,2403,Standard,15,22-09-17,23-07-11,Mexico,41,Male,Laptop,1 Month,10.43
2403,2404,Standard,12,22-09-17,23-07-12,Spain,48,Female,Tablet,1 Month,14.67
2404,2405,Basic,12,22-09-06,23-07-11,Italy,32,Female,Smart TV,1 Month,9.03
2405,2406,Premium,13,22-08-30,23-07-15,Spain,35,Female,Smart TV,1 Month,20.32
2406,2407,Standard,11,22-08-29,23-07-11,Spain,31,Female,Smartphone,1 Month,14.67
2407,2408,Basic,12,22-08-25,23-07-13,United States,45,Female,Smartphone,1 Month,8.99
2408,2409,Standard,14,22-08-03,23-07-11,Canada,38,Female,Laptop,1 Month,11.87
2409,2410,Premium,12,22-08-02,23-07-14,United States,34,Male,Smartphone,1 Month,17.99
2410,2411,Basic,15,22-08-02,23-07-11,United States,37,Female,Smartphone,1 Month,8.99
2411,2412,Premium,12,22-08-01,23-07-13,Canada,27,Female,Smart TV,1 Month,15.03
2412,2413,Standard,13,22-07-31,23-07-11,United Kingdom,44,Female,Tablet,1 Month,13.2
2413,2414,Basic,10,22-07-22,23-07-13,Australia,46,Male,Smart TV,1 Month,7.84
2414,2415,Standard,14,22-07-22,23-07-11,Germany,37,Male,Smart TV,1 Month,14.67
2415,2416,Premium,14,22-07-19,23-07-13,France,44,Male,Tablet,1 Month,20.32
2416,2417,Basic,15,22-07-17,23-07-11,Brazil,29,Male,Smart TV,1 Month,4.61
2417,2418,Standard,13,22-07-16,23-07-13,Mexico,28,Female,Laptop,1 Month,10.43
2418,2419,Premium,14,22-07-16,23-07-11,Spain,50,Male,Smart TV,1 Month,20.32
2419,2420,Basic,13,22-07-16,23-07-13,Italy,39,Male,Laptop,1 Month,9.03
2420,2421,Premium,10,22-07-16,23-07-11,Spain,34,Female,Smart TV,1 Month,20.32
2421,2422,Basic,14,22-07-17,23-07-12,Spain,40,Male,Smart TV,1 Month,9.03
2422,2423,Standard,12,22-07-19,23-07-11,United States,30,Male,Laptop,1 Month,13.99
2423,2424,Standard,14,22-07-20,23-07-14,Canada,41,Female,Laptop,1 Month,11.87
2424,2425,Basic,12,22-07-21,23-07-10,United States,39,Male,Tablet,1 Month,8.99
2425,2426,Premium,15,22-07-23,23-07-12,United States,51,Male,Smartphone,1 Month,17.99
2426,2427,Basic,15,22-08-03,23-07-14,Canada,28,Female,Smartphone,1 Month,7.91
2427,2428,Standard,12,22-08-06,23-07-15,United Kingdom,30,Female,Tablet,1 Month,13.2
2428,2429,Premium,11,22-08-10,23-07-12,Australia,30,Female,Smartphone,1 Month,16.39
2429,2430,Basic,10,22-08-13,23-07-11,Germany,44,Female,Tablet,1 Month,9.03
2430,2431,Premium,12,22-08-15,23-07-14,France,29,Female,Smart TV,1 Month,20.32
2431,2432,Basic,11,22-08-19,23-07-14,Brazil,28,Female,Tablet,1 Month,4.61
2432,2433,Standard,10,22-08-22,23-07-11,Mexico,48,Male,Tablet,1 Month,10.43
2433,2434,Standard,11,22-08-28,23-07-11,Spain,42,Female,Smart TV,1 Month,14.67
2434,2435,Basic,14,22-09-06,23-07-13,Italy,39,Male,Smartphone,1 Month,9.03
2435,2436,Premium,14,22-09-16,23-07-13,Spain,44,Female,Smart TV,1 Month,20.32
2436,2437,Basic,11,22-09-18,23-07-11,Spain,49,Male,Smart TV,1 Month,9.03
2437,2438,Standard,12,22-09-23,23-07-11,United States,49,Female,Smart TV,1 Month,13.99
2438,2439,Premium,10,22-09-28,23-07-13,Canada,36,Female,Laptop,1 Month,15.03
2439,2440,Basic,14,22-09-29,23-07-12,United States,50,Female,Laptop,1 Month,8.99
2440,2441,Premium,10,22-10-07,23-07-10,United States,49,Female,Smartphone,1 Month,17.99
2441,2442,Basic,11,22-10-08,23-07-12,Canada,36,Male,Smartphone,1 Month,7.91
2442,2443,Standard,13,22-10-10,23-07-13,United Kingdom,28,Female,Laptop,1 Month,13.2
2443,2444,Standard,15,22-10-14,23-07-12,Australia,45,Female,Smartphone,1 Month,12.12
2444,2445,Basic,14,22-10-16,23-07-10,Germany,31,Female,Smartphone,1 Month,9.03
2445,2446,Premium,11,22-10-18,23-07-12,France,46,Male,Tablet,1 Month,20.32
2446,2447,Basic,14,22-10-21,23-07-12,Brazil,27,Male,Tablet,1 Month,4.61
2447,2448,Standard,13,22-10-24,23-07-12,Mexico,43,Male,Tablet,1 Month,10.43
2448,2449,Premium,10,22-10-27,23-07-09,Spain,51,Female,Smart TV,1 Month,20.32
2449,2450,Basic,13,22-10-29,23-07-13,Italy,47,Female,Smartphone,1 Month,9.03
2450,2451,Premium,15,22-10-31,23-07-12,Spain,48,Female,Tablet,1 Month,20.32
2451,2452,Basic,14,22-11-04,23-07-13,Spain,31,Female,Tablet,1 Month,9.03
2452,2453,Standard,15,22-11-06,23-07-11,United States,48,Female,Smartphone,1 Month,13.99
2453,2454,Standard,10,22-11-08,23-07-13,Canada,36,Male,Smartphone,1 Month,11.87
2454,2455,Basic,10,22-11-09,23-07-11,United States,38,Female,Tablet,1 Month,8.99
2455,2456,Premium,13,22-11-11,23-07-13,United States,39,Male,Smartphone,1 Month,17.99
2456,2457,Basic,11,22-11-12,23-07-10,Canada,48,Male,Tablet,1 Month,7.91
2457,2458,Standard,12,22-11-12,23-07-12,United Kingdom,30,Female,Smart TV,1 Month,13.2
2458,2459,Premium,12,22-11-12,23-07-12,Australia,30,Male,Smart TV,1 Month,16.39
2459,2460,Basic,15,22-11-12,23-07-13,Germany,35,Female,Smart TV,1 Month,9.03
2460,2461,Premium,13,22-11-13,23-07-12,France,41,Male,Laptop,1 Month,20.32
2461,2462,Basic,11,22-11-13,23-07-13,Brazil,40,Female,Smart TV,1 Month,4.61
2462,2463,Standard,10,22-11-12,23-07-11,Mexico,50,Male,Smart TV,1 Month,10.43
2463,2464,Standard,12,22-11-05,23-07-12,Spain,42,Female,Smartphone,1 Month,14.67
2464,2465,Basic,15,22-11-03,23-07-11,Italy,30,Male,Tablet,1 Month,9.03
2465,2466,Premium,12,22-10-30,23-07-14,Spain,34,Male,Laptop,1 Month,20.32
2466,2467,Basic,15,22-10-26,23-07-11,Spain,40,Female,Smartphone,1 Month,9.03
2467,2468,Standard,14,22-10-24,23-07-12,United States,47,Female,Smartphone,1 Month,13.99
2468,2469,Premium,12,22-10-24,23-07-11,Canada,36,Male,Laptop,1 Month,15.03
2469,2470,Basic,13,22-10-20,23-07-13,United States,50,Female,Tablet,1 Month,8.99
2470,2471,Basic,10,22-10-17,23-07-11,United States,46,Male,Smartphone,1 Month,8.99
2471,2472,Basic,14,22-09-29,23-07-14,Canada,27,Female,Tablet,1 Month,7.91
2472,2473,Standard,12,22-09-28,23-07-11,United Kingdom,39,Female,Laptop,1 Month,13.2
2473,2474,Premium,10,22-09-06,23-07-12,Australia,49,Male,Smart TV,1 Month,16.39
2474,2475,Basic,12,22-09-05,23-07-11,Germany,37,Female,Tablet,1 Month,9.03
2475,2476,Basic,13,22-08-31,23-07-15,France,28,Male,Tablet,1 Month,10.16
2476,2477,Premium,12,22-08-30,23-07-12,Brazil,40,Male,Laptop,1 Month,9.96
2477,2478,Standard,10,22-08-16,23-07-13,Mexico,47,Male,Tablet,1 Month,10.43
2478,2479,Standard,11,22-08-16,23-07-11,Spain,51,Female,Laptop,1 Month,14.67
2479,2480,Basic,13,22-08-07,23-07-14,Italy,47,Male,Laptop,1 Month,9.03
2480,2481,Premium,10,22-08-05,23-07-12,Spain,33,Female,Laptop,1 Month,20.32
2481,2482,Standard,13,22-08-06,23-07-14,Spain,37,Female,Laptop,1 Month,14.67
2482,2483,Basic,15,22-07-28,23-07-11,United States,42,Male,Laptop,1 Month,8.99
2483,2484,Standard,11,22-07-29,23-07-13,Canada,50,Female,Smart TV,1 Month,11.87
2484,2485,Premium,14,22-07-25,23-07-12,United States,47,Female,Tablet,1 Month,17.99
2485,2486,Basic,10,22-07-25,23-07-14,United States,40,Female,Smartphone,1 Month,8.99
2486,2487,Premium,11,22-07-25,23-07-12,Canada,35,Male,Smart TV,1 Month,15.03
2487,2488,Standard,11,22-07-18,23-07-13,United Kingdom,29,Female,Smartphone,1 Month,13.2
2488,2489,Basic,11,22-07-17,23-07-12,Australia,48,Female,Smartphone,1 Month,7.84
2489,2490,Standard,10,22-07-17,23-07-15,Germany,35,Male,Smart TV,1 Month,14.67
2490,2491,Premium,13,22-07-18,23-07-11,France,41,Female,Smartphone,1 Month,20.32
2491,2492,Basic,14,22-07-19,23-07-12,Brazil,29,Female,Laptop,1 Month,4.61
2492,2493,Standard,11,22-07-20,23-07-11,Mexico,33,Male,Smart TV,1 Month,10.43
2493,2494,Premium,12,22-07-21,23-07-15,Spain,36,Male,Smart TV,1 Month,20.32
2494,2495,Basic,15,22-07-23,23-07-12,Italy,43,Female,Laptop,1 Month,9.03
2495,2496,Premium,14,22-07-25,23-07-12,Spain,28,Female,Smart TV,1 Month,20.32
2496,2497,Basic,15,22-08-04,23-07-14,Spain,33,Female,Smart TV,1 Month,9.03
2497,2498,Standard,12,22-08-09,23-07-15,United States,38,Male,Laptop,1 Month,13.99
2498,2499,Standard,13,22-08-12,23-07-12,Canada,48,Female,Tablet,1 Month,11.87
2499,2500,Basic,15,22-08-13,23-07-12,United States,35,Female,Smart TV,1 Month,8.99
